county,code,Variant,Time,MidPeriod,SexID,Sex,AgeGrp,AgeGrpStart,AgeGrpSpan,mx,qx,px,lx,dx,Lx,Sx,Tx,ex,ax
Bangladesh,BGD,Medium,2025-2030,2028,3,Total,95-99,95,5,0.22715293,0.68906137,0.31093863,6378.704,4395.319,19349.601,0.25247969,25885.05,4.058,2.146073
Bangladesh,BGD,Medium,2025-2030,2028,3,Total,100+,100,-1,0.30348112,,,1983.386,1983.386,6535.449,,6535.449,3.2951,3.295098
Belarus,BLR,Medium,2025-2030,2028,3,Total,0,0,1,0.00216712,0.00216269,0.99783731,100000,216.269,99795.578,0.99755004,7590765,75.9077,0.054779
Belarus,BLR,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00016127,0.00064481,0.99935519,99783.731,64.342,398979.44,0.99937816,7490969.5,75.0721,1.583507
Belarus,BLR,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00010599,0.00052982,0.99947018,99719.389,52.833,498464.86,0.99949154,7091990,71.1195,2.5
Belarus,BLR,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00010631,0.00053141,0.99946859,99666.556,52.963,498211.41,0.99908431,6593525.1,66.1558,2.708464
Belarus,BLR,Medium,2025-2030,2028,3,Total,15-19,15,5,0.0002886,0.0014421,0.9985579,99613.593,143.653,497755.2,0.99803184,6095313.7,61.1896,2.822806
Belarus,BLR,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00050204,0.00250733,0.99749267,99469.94,249.403,496775.54,0.99691719,5597558.5,56.2739,2.697875
Belarus,BLR,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00074985,0.00374274,0.99625726,99220.536,371.357,495244.08,0.99513695,5100783,51.4085,2.687927
Belarus,BLR,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00124668,0.0062156,0.9937844,98849.18,614.407,492835.68,0.99195274,4605538.9,46.5916,2.704753
Belarus,BLR,Medium,2025-2030,2028,3,Total,35-39,35,5,0.0020287,0.0100959,0.9899041,98234.773,991.768,488869.7,0.98769987,4112703.2,41.8661,2.676717
Belarus,BLR,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00297133,0.01475402,0.98524598,97243.004,1434.725,482856.54,0.98177376,3623833.5,37.2657,2.65915
Belarus,BLR,Medium,2025-2030,2028,3,Total,45-49,45,5,0.0044863,0.02219804,0.97780196,95808.279,2126.756,474055.88,0.97306443,3140977,32.784,2.655814
Belarus,BLR,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00656518,0.0323269,0.9676731,93681.523,3028.433,461286.92,0.960564,2666921.1,28.468,2.648719
Belarus,BLR,Medium,2025-2030,2028,3,Total,55-59,55,5,0.00978188,0.04781204,0.95218796,90653.09,4334.309,443095.61,0.94038747,2205634.2,24.3305,2.653642
Belarus,BLR,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01513605,0.07306538,0.92693462,86318.782,6306.914,416681.56,0.9125451,1762538.6,20.4189,2.635555
Belarus,BLR,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02181414,0.10366744,0.89633256,80011.867,8294.625,380240.71,0.87610877,1345857,16.8207,2.610667
Belarus,BLR,Medium,2025-2030,2028,3,Total,70-74,70,5,0.032022,0.14874471,0.85125529,71717.242,10667.561,333132.22,0.81477033,965616.29,13.4642,2.613889
Belarus,BLR,Medium,2025-2030,2028,3,Total,75-79,75,5,0.05190658,0.23077611,0.76922389,61049.681,14088.808,271426.25,0.71231052,632484.07,10.3602,2.59936
Belarus,BLR,Medium,2025-2030,2028,3,Total,80-84,80,5,0.08669686,0.35693439,0.64306561,46960.873,16761.951,193339.77,0.5737819,361057.82,7.6885,2.526267
Belarus,BLR,Medium,2025-2030,2028,3,Total,85-89,85,5,0.14011952,0.51472498,0.48527502,30198.922,15544.14,110934.86,0.40353133,167718.04,5.5538,2.422839
Belarus,BLR,Medium,2025-2030,2028,3,Total,90-94,90,5,0.22899399,0.69950369,0.30049631,14654.783,10251.075,44765.693,0.23808917,56783.179,3.8747,2.219002
Belarus,BLR,Medium,2025-2030,2028,3,Total,95-99,95,5,0.34862956,0.84378272,0.15621728,4403.708,3715.773,10658.227,0.11310678,12017.486,2.7289,1.942678
Belarus,BLR,Medium,2025-2030,2028,3,Total,100+,100,-1,0.50611047,,,687.935,687.935,1359.259,,1359.259,1.9759,1.975853
Benin,BEN,Medium,2025-2030,2028,3,Total,0,0,1,0.05038954,0.04840587,0.95159413,100000,4840.587,96063.331,0.93964946,6415818.3,64.1582,0.186737
Benin,BEN,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00728372,0.02860855,0.97139145,95159.413,2722.373,373761.4,0.97778915,6319755,66.4123,1.47417
Benin,BEN,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00243425,0.01209764,0.98790236,92437.04,1118.27,459389.53,0.99027123,5945993.6,64.3248,2.5
Benin,BEN,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00144433,0.00719518,0.99280482,91318.77,657.055,454920.23,0.99182061,5486604,60.0819,2.452846
Benin,BEN,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00196943,0.00980133,0.99019867,90661.715,888.606,451199.26,0.98837429,5031683.8,55.4995,2.626263
Benin,BEN,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00270041,0.01341447,0.98658553,89773.109,1204.259,445953.75,0.98574971,4580484.5,51.0229,2.582081
Benin,BEN,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00300038,0.01489193,0.98510807,88568.85,1318.961,439598.78,0.98426832,4134530.8,46.6815,2.53937
Benin,BEN,Medium,2025-2030,2028,3,Total,30-34,30,5,0.0033615,0.01667008,0.98332992,87249.889,1454.463,432683.15,0.98212016,3694932,42.3488,2.548031
Benin,BEN,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00390751,0.01935398,0.98064602,85795.426,1660.483,424946.84,0.97823692,3262248.9,38.0236,2.572821
Benin,BEN,Medium,2025-2030,2028,3,Total,40-44,40,5,0.004958,0.02449676,0.97550324,84134.943,2061.034,415698.69,0.97277029,2837302,33.7232,2.585664
Benin,BEN,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00619454,0.03052058,0.96947942,82073.91,2504.943,404379.34,0.96349066,2421603.3,29.5052,2.608643
Benin,BEN,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00888563,0.04350918,0.95649082,79568.967,3461.98,389615.72,0.94923558,2017224,25.3519,2.623003
Benin,BEN,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01221833,0.05937422,0.94062578,76106.986,4518.793,369837.1,0.92649726,1627608.3,21.3858,2.632591
Benin,BEN,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01897371,0.09081663,0.90918337,71588.193,6501.399,342653.06,0.88654717,1257771.2,17.5695,2.64852
Benin,BEN,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03013147,0.14063193,0.85936807,65086.795,9153.281,303778.1,0.82402669,915118.14,14.06,2.634086
Benin,BEN,Medium,2025-2030,2028,3,Total,70-74,70,5,0.04881226,0.21845127,0.78154873,55933.514,12218.747,250321.26,0.73134251,611340.04,10.9298,2.598256
Benin,BEN,Medium,2025-2030,2028,3,Total,75-79,75,5,0.07867454,0.32947662,0.67052338,43714.767,14402.993,183070.58,0.60359414,361018.78,8.2585,2.535009
Benin,BEN,Medium,2025-2030,2028,3,Total,80-84,80,5,0.12681995,0.47808934,0.52191066,29311.773,14013.646,110500.33,0.44985911,177948.2,6.0709,2.426898
Benin,BEN,Medium,2025-2030,2028,3,Total,85-89,85,5,0.19688718,0.63976321,0.36023679,15298.127,9787.179,49709.579,0.29840836,67447.875,4.4089,2.263659
Benin,BEN,Medium,2025-2030,2028,3,Total,90-94,90,5,0.29031167,0.7814285,0.2185715,5510.948,4306.412,14833.754,0.17739137,17738.296,3.2187,2.046036
Benin,BEN,Medium,2025-2030,2028,3,Total,95-99,95,5,0.40187183,0.87791258,0.12208742,1204.536,1057.477,2631.38,0.09404634,2904.541,2.4113,1.793028
Benin,BEN,Medium,2025-2030,2028,3,Total,100+,100,-1,0.53835818,,,147.059,147.059,273.161,,273.161,1.8575,1.857499
Bhutan,BTN,Medium,2025-2030,2028,3,Total,0,0,1,0.01704059,0.01678193,0.98321807,100000,1678.193,98482.044,0.98156422,7397019.1,73.9702,0.095482
Bhutan,BTN,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.0010265,0.00409571,0.99590429,98321.807,402.698,392300.06,0.99618437,7298537,74.2311,1.548619
Bhutan,BTN,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00056132,0.00280266,0.99719734,97919.11,274.434,488909.46,0.99744328,6906237,70.53,2.5
Bhutan,BTN,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.0004685,0.00233977,0.99766023,97644.676,228.466,487659.46,0.99729211,6417327.5,65.7212,2.531724
Bhutan,BTN,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00065671,0.00327857,0.99672143,97416.209,319.386,486338.93,0.99570965,5929668,60.8694,2.676442
Bhutan,BTN,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00109994,0.00548577,0.99451423,97096.823,532.651,484252.37,0.99324819,5443329.1,56.0608,2.687517
Bhutan,BTN,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00163326,0.00813519,0.99186481,96564.173,785.568,480982.79,0.99002597,4959076.7,51.3552,2.660198
Bhutan,BTN,Medium,2025-2030,2028,3,Total,30-34,30,5,0.0024122,0.01199282,0.98800718,95778.605,1148.655,476185.46,0.98582564,4478093.9,46.7546,2.642836
Bhutan,BTN,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00332114,0.01647537,0.98352463,94629.95,1559.064,469435.83,0.9809932,4001908.5,42.2901,2.617855
Bhutan,BTN,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00439056,0.0217244,0.9782756,93070.886,2021.909,460513.36,0.97509079,3532472.6,37.9546,2.605693
Bhutan,BTN,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00576348,0.02842476,0.97157524,91048.977,2588.046,449042.33,0.96731953,3071959.3,33.7396,2.603384
Bhutan,BTN,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00763952,0.03751214,0.96248786,88460.931,3318.359,434367.42,0.95617486,2622916.9,29.6506,2.608084
Bhutan,BTN,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01045141,0.0509827,0.9490173,85142.572,4340.798,415331.21,0.94067279,2188549.5,25.7045,2.608354
Bhutan,BTN,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01426699,0.0689834,0.9310166,80801.773,5573.981,390690.76,0.91782442,1773218.3,21.9453,2.610666
Bhutan,BTN,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02050365,0.09773399,0.90226601,75227.793,7352.312,358585.52,0.88280096,1382527.6,18.3779,2.612528
Bhutan,BTN,Medium,2025-2030,2028,3,Total,70-74,70,5,0.03005772,0.14018407,0.85981593,67875.481,9515.061,316559.65,0.83090391,1023942,15.0856,2.601933
Bhutan,BTN,Medium,2025-2030,2028,3,Total,75-79,75,5,0.04517109,0.20358627,0.79641373,58360.42,11881.38,263030.65,0.75477785,707382.39,12.1209,2.578442
Bhutan,BTN,Medium,2025-2030,2028,3,Total,80-84,80,5,0.06881024,0.29391479,0.70608521,46479.039,13660.877,198529.71,0.65917293,444351.74,9.5603,2.520987
Bhutan,BTN,Medium,2025-2030,2028,3,Total,85-89,85,5,0.09941451,0.39642439,0.60357561,32818.162,13009.92,130865.41,0.54901821,245822.03,7.4904,2.446149
Bhutan,BTN,Medium,2025-2030,2028,3,Total,90-94,90,5,0.14282964,0.51806471,0.48193529,19808.242,10261.951,71847.491,0.42920536,114956.63,5.8035,2.350044
Bhutan,BTN,Medium,2025-2030,2028,3,Total,95-99,95,5,0.1982324,0.64034897,0.35965103,9546.291,6112.958,30837.329,0.28466836,43109.136,4.5158,2.236342
Bhutan,BTN,Medium,2025-2030,2028,3,Total,100+,100,-1,0.27977406,,,3433.333,3433.333,12271.807,,12271.807,3.5743,3.574313
Bolivia,BOL,Medium,2025-2030,2028,3,Total,0,0,1,0.0220837,0.0216577,0.9783423,100000,2165.77,98070.959,0.97187243,7346610.1,73.4661,0.109305
Bolivia,BOL,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00363599,0.01441493,0.98558507,97834.23,1410.274,387865.26,0.98954992,7248539.2,74.09,1.538304
Bolivia,BOL,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00104949,0.00523373,0.99476627,96423.956,504.656,480858.14,0.99581364,6860673.9,71.1511,2.5
Bolivia,BOL,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00063922,0.0031911,0.9968089,95919.3,306.088,478845.1,0.99539804,6379815.8,66.5123,2.545142
Bolivia,BOL,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00131177,0.00653931,0.99346069,95613.211,625.244,476641.47,0.99194304,5900970.7,61.7171,2.721551
Bolivia,BOL,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00187585,0.00933701,0.99066299,94987.967,886.904,472801.19,0.99016685,5424329.2,57.1054,2.588636
Bolivia,BOL,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00204539,0.01017579,0.98982421,94101.063,957.553,468152.06,0.98916723,4951528,52.6193,2.542429
Bolivia,BOL,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00234709,0.01166898,0.98833102,93143.51,1086.89,463080.68,0.98683079,4483376,48.1341,2.573927
Bolivia,BOL,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00298592,0.01482255,0.98517745,92056.621,1364.514,456982.27,0.98385523,4020295.3,43.672,2.580946
Bolivia,BOL,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00356646,0.01768063,0.98231937,90692.107,1603.494,449604.4,0.97935983,3563313,39.2902,2.595167
Bolivia,BOL,Medium,2025-2030,2028,3,Total,45-49,45,5,0.004886,0.02414928,0.97585072,89088.613,2151.426,440324.49,0.97175873,3113708.6,34.9507,2.620844
Bolivia,BOL,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00668914,0.03292273,0.96707727,86937.187,2862.21,427889.16,0.96080855,2673384.1,30.7508,2.625341
Bolivia,BOL,Medium,2025-2030,2028,3,Total,55-59,55,5,0.00953436,0.04662222,0.95337778,84074.977,3919.762,411119.57,0.94267785,2245495,26.7082,2.638806
Bolivia,BOL,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01432628,0.06926809,0.93073191,80155.216,5552.199,387553.31,0.9193246,1834375.4,22.8853,2.618463
Bolivia,BOL,Medium,2025-2030,2028,3,Total,65-69,65,5,0.01942938,0.09279038,0.90720962,74603.017,6922.442,356287.29,0.89386031,1446822.1,19.3936,2.583542
Bolivia,BOL,Medium,2025-2030,2028,3,Total,70-74,70,5,0.02598163,0.1222566,0.8777434,67680.575,8274.397,318471.07,0.85247153,1090534.8,16.113,2.591147
Bolivia,BOL,Medium,2025-2030,2028,3,Total,75-79,75,5,0.03902133,0.17832832,0.82167168,59406.178,10593.804,271487.52,0.78584202,772063.74,12.9964,2.588839
Bolivia,BOL,Medium,2025-2030,2028,3,Total,80-84,80,5,0.05879333,0.2569705,0.7430295,48812.374,12543.34,213346.3,0.69345676,500576.22,10.2551,2.551245
Bolivia,BOL,Medium,2025-2030,2028,3,Total,85-89,85,5,0.08983883,0.36646508,0.63353492,36269.034,13291.334,147946.43,0.57526603,287229.92,7.9194,2.48718
Bolivia,BOL,Medium,2025-2030,2028,3,Total,90-94,90,5,0.13351517,0.49453533,0.50546467,22977.699,11363.284,85108.559,0.45046119,139283.49,6.0617,2.379284
Bolivia,BOL,Medium,2025-2030,2028,3,Total,95-99,95,5,0.1881138,0.62094612,0.37905388,11614.415,7211.926,38338.103,0.29232761,54174.931,4.6645,2.263703
Bolivia,BOL,Medium,2025-2030,2028,3,Total,100+,100,-1,0.2779906,,,4402.489,4402.489,15836.828,,15836.828,3.5972,3.597244
Botswana,BWA,Medium,2025-2030,2028,3,Total,0,0,1,0.0243088,0.02379706,0.97620294,100000,2379.706,97894.858,0.97367404,7056215.3,70.5622,0.115378
Botswana,BWA,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.0016033,0.00638791,0.99361209,97620.294,623.59,388942.16,0.99512105,6958320.4,71.2794,1.532008
Botswana,BWA,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00043079,0.00215164,0.99784836,96996.704,208.702,484461.76,0.99803795,6569378.3,67.7279,2.5
Botswana,BWA,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00036817,0.00183923,0.99816077,96788.002,178.015,483511.23,0.99753655,6084916.5,62.8685,2.591307
Botswana,BWA,Medium,2025-2030,2028,3,Total,15-19,15,5,0.0006702,0.00334594,0.99665406,96609.987,323.251,482320.12,0.99546341,5601405.3,57.9796,2.74227
Botswana,BWA,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00118577,0.00591283,0.99408717,96286.736,569.327,480132.03,0.9924088,5119085.1,53.165,2.713709
Botswana,BWA,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00189171,0.00941707,0.99058293,95717.409,901.377,476487.26,0.98858842,4638953.1,48.4651,2.670465
Botswana,BWA,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00273887,0.0136068,0.9863932,94816.032,1290.143,471049.78,0.98334234,4162465.9,43.9004,2.651132
Botswana,BWA,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00401607,0.0198903,0.9801097,93525.889,1860.258,463203.19,0.97748283,3691416.1,39.4695,2.620625
Botswana,BWA,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00508709,0.02512718,0.97487282,91665.631,2303.299,452773.17,0.97174193,3228212.9,35.2173,2.588247
Botswana,BWA,Medium,2025-2030,2028,3,Total,45-49,45,5,0.0064544,0.03177849,0.96822151,89362.332,2839.8,439978.67,0.96353057,2775439.7,31.0583,2.593849
Botswana,BWA,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00851413,0.04171654,0.95828346,86522.532,3609.421,423932.9,0.95257075,2335461,26.9925,2.595249
Botswana,BWA,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01110171,0.05407056,0.94592944,82913.112,4483.158,403826.08,0.93613194,1911528.1,23.0546,2.604484
Botswana,BWA,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01570954,0.07572039,0.92427961,78429.954,5938.747,378034.49,0.90829114,1507702.1,19.2235,2.62319
Botswana,BWA,Medium,2025-2030,2028,3,Total,65-69,65,5,0.0234649,0.11114498,0.88885502,72491.207,8057.033,343365.38,0.86207431,1129667.6,15.5835,2.630561
Botswana,BWA,Medium,2025-2030,2028,3,Total,70-74,70,5,0.03717395,0.17077475,0.82922525,64434.173,11003.73,296006.47,0.7865819,786302.18,12.2032,2.622225
Botswana,BWA,Medium,2025-2030,2028,3,Total,75-79,75,5,0.06118647,0.26663171,0.73336829,53430.443,14246.251,232833.33,0.66553496,490295.7,9.1763,2.591024
Botswana,BWA,Medium,2025-2030,2028,3,Total,80-84,80,5,0.10610045,0.41958731,0.58041269,39184.193,16441.19,154958.72,0.49297553,257462.37,6.5706,2.50856
Botswana,BWA,Medium,2025-2030,2028,3,Total,85-89,85,5,0.18419927,0.61870195,0.38129805,22743.003,14071.14,76390.859,0.295413,102503.65,4.507,2.347468
Botswana,BWA,Medium,2025-2030,2028,3,Total,90-94,90,5,0.3114952,0.81060629,0.18939371,8671.862,7029.466,22566.853,0.14595834,26112.787,3.0112,2.0421
Botswana,BWA,Medium,2025-2030,2028,3,Total,95-99,95,5,0.45221455,0.90691488,0.09308512,1642.396,1489.514,3293.82,0.07109942,3545.934,2.159,1.698143
Botswana,BWA,Medium,2025-2030,2028,3,Total,100+,100,-1,0.60640313,,,152.883,152.883,252.114,,252.114,1.6491,1.649068
Brazil,BRA,Medium,2025-2030,2028,3,Total,0,0,1,0.00957857,0.00949445,0.99050555,100000,949.445,99121.863,0.98983085,7754689.5,77.5469,0.075106
Brazil,BRA,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00042429,0.00169541,0.99830459,99050.555,167.932,395793.56,0.99854392,7655567.6,77.2895,1.566542
Brazil,BRA,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00017671,0.00088316,0.99911684,98882.623,87.33,494194.79,0.99902284,7259774.1,73.4181,2.5
Brazil,BRA,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00024745,0.00123659,0.99876341,98795.293,122.17,493711.88,0.99741342,6765579.3,68.4808,2.834284
Brazil,BRA,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00088144,0.00439887,0.99560113,98673.124,434.05,492434.86,0.99417861,6271867.4,63.5621,2.855638
Brazil,BRA,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00137621,0.00685827,0.99314173,98239.074,673.75,489568.2,0.99314014,5779432.5,58.8303,2.584915
Brazil,BRA,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00134333,0.00669439,0.99330561,97565.323,653.14,486209.84,0.99283607,5289864.3,54.2187,2.524606
Brazil,BRA,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00156969,0.00781872,0.99218128,96912.183,757.729,482726.66,0.99120029,4803654.5,49.5671,2.579276
Brazil,BRA,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00199645,0.00993465,0.99006535,96154.454,955.261,478478.81,0.98875816,4320927.8,44.9374,2.599128
Brazil,BRA,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00257707,0.01280697,0.98719303,95199.193,1219.213,473099.83,0.98459165,3842449,40.3622,2.624586
Brazil,BRA,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00372534,0.01846456,0.98153544,93979.98,1735.299,465810.14,0.97785778,3369349.2,35.8518,2.643197
Brazil,BRA,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00531884,0.02626395,0.97373605,92244.681,2422.71,455496.07,0.96873851,2903539.1,31.4765,2.63598
Brazil,BRA,Medium,2025-2030,2028,3,Total,55-59,55,5,0.00754625,0.03707149,0.96292851,89821.971,3329.834,441256.58,0.95464339,2448043,27.2544,2.641543
Brazil,BRA,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01131495,0.0551072,0.9448928,86492.137,4766.34,421242.68,0.93234557,2006786.4,23.202,2.646412
Brazil,BRA,Medium,2025-2030,2028,3,Total,65-69,65,5,0.0170641,0.08200369,0.91799631,81725.797,6701.817,392743.75,0.90150091,1585543.7,19.4008,2.629712
Brazil,BRA,Medium,2025-2030,2028,3,Total,70-74,70,5,0.0250127,0.11804184,0.88195816,75023.98,8855.968,354058.85,0.85399809,1192800,15.8989,2.621824
Brazil,BRA,Medium,2025-2030,2028,3,Total,75-79,75,5,0.03932493,0.17970173,0.82029827,66168.012,11890.506,302365.58,0.78030324,838741.13,12.6759,2.605276
Brazil,BRA,Medium,2025-2030,2028,3,Total,80-84,80,5,0.06143368,0.26704375,0.73295625,54277.506,14494.469,235936.84,0.68128074,536375.55,9.8821,2.554192
Brazil,BRA,Medium,2025-2030,2028,3,Total,85-89,85,5,0.09428454,0.38094687,0.61905313,39783.037,15155.223,160739.23,0.56108605,300438.71,7.5519,2.481003
Brazil,BRA,Medium,2025-2030,2028,3,Total,90-94,90,5,0.13978697,0.51190829,0.48809171,24627.813,12607.182,90188.537,0.41805752,139699.49,5.6724,2.386368
Brazil,BRA,Medium,2025-2030,2028,3,Total,95-99,95,5,0.21497208,0.6742829,0.3257171,12020.632,8105.306,37703.996,0.2384716,49510.952,4.1188,2.236482
Brazil,BRA,Medium,2025-2030,2028,3,Total,100+,100,-1,0.33161175,,,3915.325,3915.325,11806.956,,11806.956,3.0156,3.015575
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,0,0,1,0.00485835,0.00483631,0.99516369,100000,483.631,99546.427,0.99477588,7614343,76.1434,0.062152
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00023235,0.00092888,0.99907112,99516.369,92.439,397841.51,0.99917017,7514796.5,75.5132,1.577168
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00011627,0.00058118,0.99941882,99423.93,57.783,496975.19,0.99939163,7116955,71.5819,2.5
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00014102,0.00070486,0.99929514,99366.147,70.04,496672.85,0.99876878,6619979.8,66.6221,2.745735
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00037874,0.0018921,0.9981079,99296.107,187.878,496061.33,0.99771926,6123307,61.6671,2.768743
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00051421,0.00256789,0.99743211,99108.23,254.5,494929.95,0.99720913,5627245.7,56.7788,2.598415
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00061056,0.00304837,0.99695163,98853.73,301.343,493548.66,0.99635092,5132315.7,51.9183,2.610729
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00088028,0.00439235,0.99560765,98552.387,432.876,491747.66,0.99465265,4638767.1,47.069,2.656902
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00130808,0.00652066,0.99347934,98119.511,639.804,489118.12,0.99152657,4147019.4,42.265,2.687675
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00219549,0.01092283,0.98907717,97479.707,1064.755,484973.61,0.98526254,3657901.3,37.5247,2.722555
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00389142,0.01928564,0.98071436,96414.952,1859.424,477826.33,0.97494467,3172927.7,32.9091,2.715192
Bulgaria,BGR,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00641245,0.03159275,0.96840725,94555.528,2987.269,465854.24,0.96033058,2695101.3,28.5028,2.682364
